# Player modifiers
th_heroic_mode_player = {
	global_trade_power = 0.529
}
mythic_th_agressive_ai_buff_against_dev_8820 = {
	global_tax_modifier = 1.764
	interest = -3.528
	war_exhaustion = -0.353
	land_attrition = -0.588
	yearly_army_professionalism = 0.088
	drill_decay_modifier = -0.588
	army_tradition_decay = -0.035
	navy_tradition_decay = -0.035
	global_unrest = -8.82
	discipline = 0.176
	ship_durability = 0.176
	global_trade_power = 0.529
}
mythic_th_agressive_ai_buff_against_dev_8830 = {
	global_tax_modifier = 1.766
	interest = -3.532
	war_exhaustion = -0.353
	land_attrition = -0.589
	yearly_army_professionalism = 0.088
	drill_decay_modifier = -0.589
	army_tradition_decay = -0.035
	navy_tradition_decay = -0.035
	global_unrest = -8.83
	discipline = 0.177
	ship_durability = 0.177
	global_trade_power = 0.53
}
mythic_th_agressive_ai_buff_against_dev_8840 = {
	global_tax_modifier = 1.768
	interest = -3.536
	war_exhaustion = -0.354
	land_attrition = -0.589
	yearly_army_professionalism = 0.088
	drill_decay_modifier = -0.589
	army_tradition_decay = -0.035
	navy_tradition_decay = -0.035
	global_unrest = -8.84
	discipline = 0.177
	ship_durability = 0.177
	global_trade_power = 0.53
}
mythic_th_agressive_ai_buff_against_dev_8850 = {
	global_tax_modifier = 1.77
	interest = -3.54
	war_exhaustion = -0.354
	land_attrition = -0.59
	yearly_army_professionalism = 0.089
	drill_decay_modifier = -0.59
	army_tradition_decay = -0.035
	navy_tradition_decay = -0.035
	global_unrest = -8.85
	discipline = 0.177
	ship_durability = 0.177
	global_trade_power = 0.531
}
mythic_th_agressive_ai_buff_against_dev_8860 = {
	global_tax_modifier = 1.772
	interest = -3.544
	war_exhaustion = -0.354
	land_attrition = -0.591
	yearly_army_professionalism = 0.089
	drill_decay_modifier = -0.591
	army_tradition_decay = -0.035
	navy_tradition_decay = -0.035
	global_unrest = -8.86
	discipline = 0.177
	ship_durability = 0.177
	global_trade_power = 0.532
}
mythic_th_agressive_ai_buff_against_dev_8870 = {
	global_tax_modifier = 1.774
	interest = -3.548
	war_exhaustion = -0.355
	land_attrition = -0.591
	yearly_army_professionalism = 0.089
	drill_decay_modifier = -0.591
	army_tradition_decay = -0.035
	navy_tradition_decay = -0.035
	global_unrest = -8.87
	discipline = 0.177
	ship_durability = 0.177
	global_trade_power = 0.532
}
mythic_th_agressive_ai_buff_against_dev_8880 = {
	global_tax_modifier = 1.776
	interest = -3.552
	war_exhaustion = -0.355
	land_attrition = -0.592
	yearly_army_professionalism = 0.089
	drill_decay_modifier = -0.592
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -8.88
	discipline = 0.178
	ship_durability = 0.178
	global_trade_power = 0.533
}
mythic_th_agressive_ai_buff_against_dev_8890 = {
	global_tax_modifier = 1.778
	interest = -3.556
	war_exhaustion = -0.356
	land_attrition = -0.593
	yearly_army_professionalism = 0.089
	drill_decay_modifier = -0.593
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -8.89
	discipline = 0.178
	ship_durability = 0.178
	global_trade_power = 0.533
}
mythic_th_agressive_ai_buff_against_dev_8900 = {
	global_tax_modifier = 1.78
	interest = -3.56
	war_exhaustion = -0.356
	land_attrition = -0.593
	yearly_army_professionalism = 0.089
	drill_decay_modifier = -0.593
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -8.9
	discipline = 0.178
	ship_durability = 0.178
	global_trade_power = 0.534
}
mythic_th_agressive_ai_buff_against_dev_8910 = {
	global_tax_modifier = 1.782
	interest = -3.564
	war_exhaustion = -0.356
	land_attrition = -0.594
	yearly_army_professionalism = 0.089
	drill_decay_modifier = -0.594
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -8.91
	discipline = 0.178
	ship_durability = 0.178
	global_trade_power = 0.535
}
mythic_th_agressive_ai_buff_against_dev_8920 = {
	global_tax_modifier = 1.784
	interest = -3.568
	war_exhaustion = -0.357
	land_attrition = -0.595
	yearly_army_professionalism = 0.089
	drill_decay_modifier = -0.595
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -8.92
	discipline = 0.178
	ship_durability = 0.178
	global_trade_power = 0.535
}
mythic_th_agressive_ai_buff_against_dev_8930 = {
	global_tax_modifier = 1.786
	interest = -3.572
	war_exhaustion = -0.357
	land_attrition = -0.595
	yearly_army_professionalism = 0.089
	drill_decay_modifier = -0.595
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -8.93
	discipline = 0.179
	ship_durability = 0.179
	global_trade_power = 0.536
}
mythic_th_agressive_ai_buff_against_dev_8940 = {
	global_tax_modifier = 1.788
	interest = -3.576
	war_exhaustion = -0.358
	land_attrition = -0.596
	yearly_army_professionalism = 0.089
	drill_decay_modifier = -0.596
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -8.94
	discipline = 0.179
	ship_durability = 0.179
	global_trade_power = 0.536
}
mythic_th_agressive_ai_buff_against_dev_8950 = {
	global_tax_modifier = 1.79
	interest = -3.58
	war_exhaustion = -0.358
	land_attrition = -0.597
	yearly_army_professionalism = 0.09
	drill_decay_modifier = -0.597
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -8.95
	discipline = 0.179
	ship_durability = 0.179
	global_trade_power = 0.537
}
mythic_th_agressive_ai_buff_against_dev_8960 = {
	global_tax_modifier = 1.792
	interest = -3.584
	war_exhaustion = -0.358
	land_attrition = -0.597
	yearly_army_professionalism = 0.09
	drill_decay_modifier = -0.597
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -8.96
	discipline = 0.179
	ship_durability = 0.179
	global_trade_power = 0.538
}
mythic_th_agressive_ai_buff_against_dev_8970 = {
	global_tax_modifier = 1.794
	interest = -3.588
	war_exhaustion = -0.359
	land_attrition = -0.598
	yearly_army_professionalism = 0.09
	drill_decay_modifier = -0.598
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -8.97
	discipline = 0.179
	ship_durability = 0.179
	global_trade_power = 0.538
}
mythic_th_agressive_ai_buff_against_dev_8980 = {
	global_tax_modifier = 1.796
	interest = -3.592
	war_exhaustion = -0.359
	land_attrition = -0.599
	yearly_army_professionalism = 0.09
	drill_decay_modifier = -0.599
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -8.98
	discipline = 0.18
	ship_durability = 0.18
	global_trade_power = 0.539
}
mythic_th_agressive_ai_buff_against_dev_8990 = {
	global_tax_modifier = 1.798
	interest = -3.596
	war_exhaustion = -0.36
	land_attrition = -0.599
	yearly_army_professionalism = 0.09
	drill_decay_modifier = -0.599
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -8.99
	discipline = 0.18
	ship_durability = 0.18
	global_trade_power = 0.539
}
mythic_th_agressive_ai_buff_against_dev_9000 = {
	global_tax_modifier = 1.8
	interest = -3.6
	war_exhaustion = -0.36
	land_attrition = -0.6
	yearly_army_professionalism = 0.09
	drill_decay_modifier = -0.6
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -9.0
	discipline = 0.18
	ship_durability = 0.18
	global_trade_power = 0.54
}
mythic_th_agressive_ai_buff_against_dev_9010 = {
	global_tax_modifier = 1.802
	interest = -3.604
	war_exhaustion = -0.36
	land_attrition = -0.601
	yearly_army_professionalism = 0.09
	drill_decay_modifier = -0.601
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -9.01
	discipline = 0.18
	ship_durability = 0.18
	global_trade_power = 0.541
}
mythic_th_agressive_ai_buff_against_dev_9020 = {
	global_tax_modifier = 1.804
	interest = -3.608
	war_exhaustion = -0.361
	land_attrition = -0.601
	yearly_army_professionalism = 0.09
	drill_decay_modifier = -0.601
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -9.02
	discipline = 0.18
	ship_durability = 0.18
	global_trade_power = 0.541
}
mythic_th_agressive_ai_buff_against_dev_9030 = {
	global_tax_modifier = 1.806
	interest = -3.612
	war_exhaustion = -0.361
	land_attrition = -0.602
	yearly_army_professionalism = 0.09
	drill_decay_modifier = -0.602
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -9.03
	discipline = 0.181
	ship_durability = 0.181
	global_trade_power = 0.542
}
mythic_th_agressive_ai_buff_against_dev_9040 = {
	global_tax_modifier = 1.808
	interest = -3.616
	war_exhaustion = -0.362
	land_attrition = -0.603
	yearly_army_professionalism = 0.09
	drill_decay_modifier = -0.603
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -9.04
	discipline = 0.181
	ship_durability = 0.181
	global_trade_power = 0.542
}
mythic_th_agressive_ai_buff_against_dev_9050 = {
	global_tax_modifier = 1.81
	interest = -3.62
	war_exhaustion = -0.362
	land_attrition = -0.603
	yearly_army_professionalism = 0.091
	drill_decay_modifier = -0.603
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -9.05
	discipline = 0.181
	ship_durability = 0.181
	global_trade_power = 0.543
}
mythic_th_agressive_ai_buff_against_dev_9060 = {
	global_tax_modifier = 1.812
	interest = -3.624
	war_exhaustion = -0.362
	land_attrition = -0.604
	yearly_army_professionalism = 0.091
	drill_decay_modifier = -0.604
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -9.06
	discipline = 0.181
	ship_durability = 0.181
	global_trade_power = 0.544
}
mythic_th_agressive_ai_buff_against_dev_9070 = {
	global_tax_modifier = 1.814
	interest = -3.628
	war_exhaustion = -0.363
	land_attrition = -0.605
	yearly_army_professionalism = 0.091
	drill_decay_modifier = -0.605
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -9.07
	discipline = 0.181
	ship_durability = 0.181
	global_trade_power = 0.544
}
mythic_th_agressive_ai_buff_against_dev_9080 = {
	global_tax_modifier = 1.816
	interest = -3.632
	war_exhaustion = -0.363
	land_attrition = -0.605
	yearly_army_professionalism = 0.091
	drill_decay_modifier = -0.605
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -9.08
	discipline = 0.182
	ship_durability = 0.182
	global_trade_power = 0.545
}
mythic_th_agressive_ai_buff_against_dev_9090 = {
	global_tax_modifier = 1.818
	interest = -3.636
	war_exhaustion = -0.364
	land_attrition = -0.606
	yearly_army_professionalism = 0.091
	drill_decay_modifier = -0.606
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -9.09
	discipline = 0.182
	ship_durability = 0.182
	global_trade_power = 0.545
}
mythic_th_agressive_ai_buff_against_dev_9100 = {
	global_tax_modifier = 1.82
	interest = -3.64
	war_exhaustion = -0.364
	land_attrition = -0.607
	yearly_army_professionalism = 0.091
	drill_decay_modifier = -0.607
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -9.1
	discipline = 0.182
	ship_durability = 0.182
	global_trade_power = 0.546
}
mythic_th_agressive_ai_buff_against_dev_9110 = {
	global_tax_modifier = 1.822
	interest = -3.644
	war_exhaustion = -0.364
	land_attrition = -0.607
	yearly_army_professionalism = 0.091
	drill_decay_modifier = -0.607
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -9.11
	discipline = 0.182
	ship_durability = 0.182
	global_trade_power = 0.547
}
mythic_th_agressive_ai_buff_against_dev_9120 = {
	global_tax_modifier = 1.824
	interest = -3.648
	war_exhaustion = -0.365
	land_attrition = -0.608
	yearly_army_professionalism = 0.091
	drill_decay_modifier = -0.608
	army_tradition_decay = -0.036
	navy_tradition_decay = -0.036
	global_unrest = -9.12
	discipline = 0.182
	ship_durability = 0.182
	global_trade_power = 0.547
}
mythic_th_agressive_ai_buff_against_dev_9130 = {
	global_tax_modifier = 1.826
	interest = -3.652
	war_exhaustion = -0.365
	land_attrition = -0.609
	yearly_army_professionalism = 0.091
	drill_decay_modifier = -0.609
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.13
	discipline = 0.183
	ship_durability = 0.183
	global_trade_power = 0.548
}
mythic_th_agressive_ai_buff_against_dev_9140 = {
	global_tax_modifier = 1.828
	interest = -3.656
	war_exhaustion = -0.366
	land_attrition = -0.609
	yearly_army_professionalism = 0.091
	drill_decay_modifier = -0.609
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.14
	discipline = 0.183
	ship_durability = 0.183
	global_trade_power = 0.548
}
mythic_th_agressive_ai_buff_against_dev_9150 = {
	global_tax_modifier = 1.83
	interest = -3.66
	war_exhaustion = -0.366
	land_attrition = -0.61
	yearly_army_professionalism = 0.092
	drill_decay_modifier = -0.61
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.15
	discipline = 0.183
	ship_durability = 0.183
	global_trade_power = 0.549
}
mythic_th_agressive_ai_buff_against_dev_9160 = {
	global_tax_modifier = 1.832
	interest = -3.664
	war_exhaustion = -0.366
	land_attrition = -0.611
	yearly_army_professionalism = 0.092
	drill_decay_modifier = -0.611
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.16
	discipline = 0.183
	ship_durability = 0.183
	global_trade_power = 0.55
}
mythic_th_agressive_ai_buff_against_dev_9170 = {
	global_tax_modifier = 1.834
	interest = -3.668
	war_exhaustion = -0.367
	land_attrition = -0.611
	yearly_army_professionalism = 0.092
	drill_decay_modifier = -0.611
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.17
	discipline = 0.183
	ship_durability = 0.183
	global_trade_power = 0.55
}
mythic_th_agressive_ai_buff_against_dev_9180 = {
	global_tax_modifier = 1.836
	interest = -3.672
	war_exhaustion = -0.367
	land_attrition = -0.612
	yearly_army_professionalism = 0.092
	drill_decay_modifier = -0.612
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.18
	discipline = 0.184
	ship_durability = 0.184
	global_trade_power = 0.551
}
mythic_th_agressive_ai_buff_against_dev_9190 = {
	global_tax_modifier = 1.838
	interest = -3.676
	war_exhaustion = -0.368
	land_attrition = -0.613
	yearly_army_professionalism = 0.092
	drill_decay_modifier = -0.613
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.19
	discipline = 0.184
	ship_durability = 0.184
	global_trade_power = 0.551
}
mythic_th_agressive_ai_buff_against_dev_9200 = {
	global_tax_modifier = 1.84
	interest = -3.68
	war_exhaustion = -0.368
	land_attrition = -0.613
	yearly_army_professionalism = 0.092
	drill_decay_modifier = -0.613
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.2
	discipline = 0.184
	ship_durability = 0.184
	global_trade_power = 0.552
}
mythic_th_agressive_ai_buff_against_dev_9210 = {
	global_tax_modifier = 1.842
	interest = -3.684
	war_exhaustion = -0.368
	land_attrition = -0.614
	yearly_army_professionalism = 0.092
	drill_decay_modifier = -0.614
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.21
	discipline = 0.184
	ship_durability = 0.184
	global_trade_power = 0.553
}
mythic_th_agressive_ai_buff_against_dev_9220 = {
	global_tax_modifier = 1.844
	interest = -3.688
	war_exhaustion = -0.369
	land_attrition = -0.615
	yearly_army_professionalism = 0.092
	drill_decay_modifier = -0.615
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.22
	discipline = 0.184
	ship_durability = 0.184
	global_trade_power = 0.553
}
mythic_th_agressive_ai_buff_against_dev_9230 = {
	global_tax_modifier = 1.846
	interest = -3.692
	war_exhaustion = -0.369
	land_attrition = -0.615
	yearly_army_professionalism = 0.092
	drill_decay_modifier = -0.615
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.23
	discipline = 0.185
	ship_durability = 0.185
	global_trade_power = 0.554
}
mythic_th_agressive_ai_buff_against_dev_9240 = {
	global_tax_modifier = 1.848
	interest = -3.696
	war_exhaustion = -0.37
	land_attrition = -0.616
	yearly_army_professionalism = 0.092
	drill_decay_modifier = -0.616
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.24
	discipline = 0.185
	ship_durability = 0.185
	global_trade_power = 0.554
}
mythic_th_agressive_ai_buff_against_dev_9250 = {
	global_tax_modifier = 1.85
	interest = -3.7
	war_exhaustion = -0.37
	land_attrition = -0.617
	yearly_army_professionalism = 0.093
	drill_decay_modifier = -0.617
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.25
	discipline = 0.185
	ship_durability = 0.185
	global_trade_power = 0.555
}
mythic_th_agressive_ai_buff_against_dev_9260 = {
	global_tax_modifier = 1.852
	interest = -3.704
	war_exhaustion = -0.37
	land_attrition = -0.617
	yearly_army_professionalism = 0.093
	drill_decay_modifier = -0.617
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.26
	discipline = 0.185
	ship_durability = 0.185
	global_trade_power = 0.556
}
mythic_th_agressive_ai_buff_against_dev_9270 = {
	global_tax_modifier = 1.854
	interest = -3.708
	war_exhaustion = -0.371
	land_attrition = -0.618
	yearly_army_professionalism = 0.093
	drill_decay_modifier = -0.618
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.27
	discipline = 0.185
	ship_durability = 0.185
	global_trade_power = 0.556
}
mythic_th_agressive_ai_buff_against_dev_9280 = {
	global_tax_modifier = 1.856
	interest = -3.712
	war_exhaustion = -0.371
	land_attrition = -0.619
	yearly_army_professionalism = 0.093
	drill_decay_modifier = -0.619
	army_tradition_decay = -0.037
	navy_tradition_decay = -0.037
	global_unrest = -9.28
