province;red;green;blue;x;x
5021;234;240;22;Hokkai;x
5022;176;10;38;World of Ice and Snow;x
5023;3;31;210;Halls of the Creator;x
5024;15;59;117;Wonderland;x
5025;226;70;216;Divine spirit Mausoleum;x
5026;146;18;190;Western senkai;x
5027;230;17;152;Eastern senkai;x
5028;234;31;233;Southern senkai;x
5029;211;84;7;Northern senkai;x
5030;18;252;63;Dream world;x
5031;72;232;246;Hell;x
5032;0;190;211;Dragon's palace;x
5033;142;200;106;World of fantasies;x
5034;52;200;96;Reimaden;x
5035;95;215;226;Shining needle castle;x
5036;169;32;110;Probability Space hypervessel;x
5037;4;85;245;Abandoned mansion;x
5038;37;121;85;Western misty coast;x
5039;59;225;93;Genbu ravine;x
5040;242;61;87;Cherry blossom path;x
5041;153;135;76;Hakurei coast;x
5042;11;187;172;Hakurei Peninsula;x
5043;248;63;127;Road of reconsideration;x
5044;71;195;200;Northern great border;x
5045;151;153;219;Eastern great border;x
5046;236;12;160;Western great border;x
5047;40;68;90;The hills;x
5048;101;50;222;Hills city;x
5049;105;135;197;The plain;x
5050;19;11;92;The plain#2;x
5051;183;249;21;Lone coast;x
5052;150;83;75;Road to the moon;x
5053;54;174;109;Western reach;x
5054;168;223;114;Western Kuroshio Current;x
5055;43;211;244;Misty River;x
5056;74;221;238;Lunarian Barrier;x
5057;31;193;17;Sake Storage;x
5058;14;128;67;Mountain Foot;x
5059;53;189;94;Trainings Ground;x
5060;74;222;220;Meditation Area;x
5061;53;1;246;Canal Harbor;x
5062;69;173;47;Hakurei Shore;x
5063;37;51;100;Colorful Path;x
5064;140;129;196;Cherrywood;x
5065;97;167;228;Yakumo Bay;x
5066;250;49;85;Village of Cats;x
5067;55;140;56;Yukari's Place;x
5068;5;109;185;Outworld Harbor;x
5069;2;96;14;Barrier Observatory;x
5070;148;212;55;Zashiki Center;x
5071;80;67;221;Scarlet Mansion Gate;x
5072;10;73;221;Voile Library;x
5073;58;52;203;The Basement;x
5074;113;201;144;Scarlet Clocktower;x
5075;237;199;30;Flandre's Playground;x
5076;149;56;241;Mansion's Garden;x
5077;134;152;73;Scarlet Mountain;x
5078;90;26;176;Qi Training Field;x
5079;151;4;113;Forgotten Castle;x
5080;51;62;249;Ice House;x
5081;29;137;22;Fairy Coast;x
5082;101;30;228;Fairy Shrine;x
5083;133;238;211;Eternity Garden;x
5084;83;47;220;Spring Path;x
5085;76;250;64;Tsuchinoko Nest;x
5086;49;161;242;Forest Gulf;x
5087;248;31;1;Mushroom Cluster;x
5088;241;2;218;Youkai Trail;x
5089;247;145;202;Kirisame Magic Shop;x
5090;93;26;50;Marisa's Place;x
5091;129;7;95;Narumi's Grove;x
5092;113;91;60;Poisonous Rainforest;x
5093;198;76;9;Alice's Place;x
5094;68;254;212;Forest of Magic;x
5095;45;191;103;Abandon Pond;x
5096;254;234;152;Fujiwara Port;x
5097;222;247;202;Refuge of the Lost;x
5098;81;74;152;Netherborder;x
5099;183;184;70;Bamboo Arena;x
5100;15;43;233;Barrier of Life;x
5101;243;226;21;Spirit Grasslands;x
5102;96;84;106;Netherfortress;x
5103;13;116;44;Stairway;x
5104;253;144;176;Snowy Garden;x
5105;12;21;227;Nethergarden;x
5106;180;184;184;Saigyou Ayakashi;x
5107;164;225;54;Echoing Cemetary;x
5108;215;110;174;The Crypt;x
5109;51;120;198;Ghost Farmlands;x
5110;241;148;99;Undead Harbor;x
5111;98;174;152;Konpaku Clan;x
5112;211;136;242;Eirin's Pharmacy;x
5113;238;182;133;Bamboo Jungle;x
5114;31;189;85;Endless Corridor;x
5115;88;160;200;Medicine Garden;x
5116;202;39;106;Rabbit Home;x
5117;62;210;50;Moonrabbit Refuge;x
5118;190;148;111;Bamboo Forest Coast;x
5119;15;189;179;Canal of Willows;x
5120;159;70;102;Forest of Werewolf;x
5121;211;16;69;Kourindou;x
5122;110;166;162;Suzunaan;x
5123;173;51;204;Roadside Shrine;x
5124;90;174;19;Hieda Clan;x
5125;54;204;99;Dragon Statue;x
5126;133;124;13;Suburban Farmland;x
5127;11;48;18;Concert Hall;x
5128;96;136;91;Rehearsal Hall;x
5129;156;43;88;Kogasa's Blacksmith;x
5130;13;112;182;Temple Road;x
5131;70;40;230;Back Door's Realm;x
5132;232;145;148;Land of Back Doors;x
5133;177;220;18;Dancer's Stage;x
5134;115;67;8;Shrine of Harvest;x
5135;177;100;92;Temple of Fall;x
5136;18;9;8;Masks Gallery;x
5137;170;86;137;Emotionless Town;x
5138;9;159;0;Yamanba Hut;x
5139;168;213;41;Magicpine Forest;x
5140;210;33;143;Forest of Tranquility;x
5141;239;123;242;Sky Ruin;x
5142;51;149;22;The Floating Ship;x
5143;146;180;107;Youkai Tanuki Forest;x
5144;17;21;62;Palanquin Bridge;x
5145;132;91;217;Lingering Snow Road;x
5146;151;32;181;Backshrine Road;x
5147;231;14;153;Shou's Treasure Room;x
5148;132;26;2;Rika's Place;x
5149;23;5;108;Panzer Factory;x
5150;132;160;239;Panzer Graveyard;x
5151;152;187;131;Another Sky;x
5152;237;200;52;Sun Garden;x
5153;72;44;113;Sunset Fields;x
5154;117;94;107;Nameless Hill;x
5155;129;124;171;Fantasy World;x
5156;100;59;151;Mugenkan;x
5157;79;219;255;Fantasy World Border;x
5158;103;115;23;Phantom Land;x
5159;39;71;41;Doremy's Retreat;x
5160;169;242;12;Nightmarish Halls;x
5161;231;200;168;Pedestal of the Orb;x
5162;45;103;77;Apprentices' Home;x
5163;240;60;122;World of Fantasy;x
5164;251;167;227;Hokora;x
5165;117;178;79;World of Flames;x
5166;30;116;111;Gate of Hell;x
5167;71;130;29;Silent Temple;x
5168;6;196;247;Mausoleum Ropeway;x
5169;75;30;126;Senkai Command Center;x
5170;81;161;254;Prince Chambers;x
5171;182;11;109;Laozi's Temple;x
5172;86;72;94;Silver Village;x
5173;251;112;34;Alchemy Laboratory;x
5174;200;62;44;Mountain of Hermits;x
5175;5;73;4;Thunderwood;x
5176;205;67;141;Feng Shui Library;x
5177;17;35;65;Sorcerer Ground;x
5178;128;15;222;Asakura Laboratory;x
5179;64;21;14;Anaberal Mansion;x
5180;96;157;251;Meira's Dojo;x
5181;179;127;171;Ellen's Magic Shop;x
5182;141;103;194;Purple Field;x
5183;23;194;160;Old Hakurei Shrine;x
5184;204;184;104;Fantasy Ruins;x
5185;13;108;27;Cave to Makai;x
5186;94;27;151;Back Mountain;x
5187;57;27;10;Youkai Forest;x
5188;126;111;169;Untrodden Valley;x
5189;34;35;148;Darkglade;x
5190;98;223;26;Hina Doll Workshop;x
5191;193;71;110;Kasen Hermit Home;x
5192;136;91;29;Peony Field;x
5193;255;60;177;Kouryudou;x
5194;47;64;97;Seat of Tenma;x
5195;160;243;247;Heaven Waterfall;x
5196;97;36;129;Mountain Fortress;x
5197;103;156;129;Tengu Barracks;x
5198;175;238;240;Wolf Tengu District;x
5199;69;176;120;Tengu Outpost;x
5200;213;172;153;Shining Path;x
5201;8;191;142;Vault Room;x
5202;12;186;90;Obelisk of Creation;x
5203;96;213;205;Makai Border;x
5204;226;206;107;Hokkai;x
5205;28;182;40;Fallen Temple;x
5206;35;204;230;Docks of Makai;x
5207;160;97;208;Rural Makai Esoteria;x
5208;237;229;212;Creator's Chamber;x
5209;149;203;254;Makai's Gate;x
5210;36;156;91;Demontown;x
5211;117;56;45;Land of Demons;x
5212;169;38;82;Barrier of Makai;x
5213;101;140;184;Makai Silk Warehouse;x
5214;200;248;207;Pandaemonium;x
5215;5;225;185;Makai Fairy Homes;x
5216;0;180;177;Cucumbers Garden;x
5217;105;188;218;Tinkersville;x
5218;39;147;214;Secret Workshop;x
5219;228;190;247;Halls of Inventions;x
5220;152;4;90;Kappa Test Field;x
5221;194;162;87;Genbu Ravine;x
5222;160;175;171;Giant Toad's Pond;x
5223;206;64;237;Moriya Ropeway;x
5224;248;215;220;Wind God's Lake;x
5225;133;158;226;Phantom Meadow;x
5226;37;157;251;Moriya Coast;x
5227;236;43;186;Moriya Garrison;x
5228;162;121;253;Onbashira Graveyard;x
5229;98;11;2;Misty Inn;x
5230;126;226;98;Valley of the Winds;x
5231;181;154;205;Barrier of Reality;x
5232;239;5;234;Storming Hell;x
5233;169;128;211;Unlocated Hell;x
5234;21;121;151;Gate to the Unknown;x
5235;129;124;98;Primate Spirit Realm;x
5236;151;250;12;Beast Metropolis;x
5237;1;152;65;The Soul Kettle;x
5238;245;31;128;Pit of Greed;x
5239;124;46;185;Spirit Riverbank;x
5240;175;188;142;Ghostmarshes;x
5241;41;6;54;Otter Watchtower;x
5242;97;4;86;Spirit Town;x
5243;237;106;84;Wolf Spirit Arena;x
5244;91;52;132;Animal Realm;x
5245;144;235;76;Beast City;x
5246;233;194;222;Trail of Traps;x
5247;196;225;255;Road of Liminality;x
5248;160;94;67;Reconsideration Road;x
5249;62;85;165;Shiritori Hill;x
5250;87;211;167;Spiritual Customs;x
5251;47;41;237;Sea of Petroleum;x
5252;14;225;48;Hifuu Clubhouse;x
5253;192;243;131;Sanzu Spring;x
5254;143;184;253;Relic's Mound;x
5255;113;123;7;Hillock of Sorrow;x
5256;198;221;23;Boundary of Times;x
5257;222;47;138;Sumireko's Hideout;x
5258;180;254;2;Yama Sentry;x
5259;29;127;229;Spirit's Waiting Room;x
5260;187;55;119;Hellfire Forest;x
5261;103;231;129;Souls' Last Stop;x
5262;241;47;227;Gateway to Hell;x
5263;137;94;102;Oniwatari's Custom;x
5264;230;99;146;Tomb of Memories;x
5265;145;58;126;Great Law Library;x
5266;21;146;34;Town of Lectures;x
5267;95;56;176;Peninsula of Hell;x
5268;249;117;213;Soul River;x
5269;37;72;31;Teahouse in Hell;x
5270;175;81;231;Place of Purgatory;x
5271;221;254;82;Hell's Docks;x
5272;88;249;77;The Toxic Fields;x
5273;20;166;96;Boneyard;x
5274;81;49;152;Shrine of the Dead;x
5275;241;12;150;Blurry Border;x
5276;10;162;122;Nazrin's old House;x
5277;149;209;26;Drowned Village;x
5278;40;215;42;Hiding Spot;x
5279;105;198;169;Underworld Harbor;x
5280;29;166;55;Court of Chireiden;x
5281;171;165;45;Terrace of the Satoris;x
5282;20;158;172;Underworld;x
5283;120;62;254;Twilight Hollow;x
5284;254;159;252;Veiled Hill;x
5285;85;28;5;Youkai Hotspring;x
5286;51;250;83;Cursed Bridge;x
5287;109;208;140;Geyser Center;x
5288;101;156;115;Deep Road to Hell;x
5289;230;205;142;Mouth of Geyser;x
5290;64;144;242;Hot Spring;x
5291;50;102;137;Catwalk of Geyser;x
5292;227;170;48;Hellcat's Place;x
5293;113;214;241;Burial Ground;x
5294;140;103;33;Forsaken Village;x
5295;223;112;59;Nuclear Furnace;x
5296;175;238;80;Tavern in Hell;x
5297;17;97;98;Former Hell;x
5298;170;51;38;Oni Arena;x
5299;8;240;250;Brewery of the Oni;x
5300;186;106;81;Oni City;x
5301;23;67;13;Space Hypervessel;x
5302;17;87;151;Okazaki's Arsenal;x
5303;118;220;76;Crack of Spacetime;x
5304;135;44;239;Weapon Factory;x
5305;156;239;130;Okazaki Laboratory;x
5306;232;10;153;Jade Village;x
5307;124;113;65;Windward Land;x
5308;98;53;93;Serpent Dragon Peak;x
5309;236;71;204;Heaven;x
5310;110;148;251;Arboretum;x
5311;146;138;141;Keystone Port;x
5312;191;39;20;Thunder Terrace;x
5313;74;64;78;Halls of Heaven;x
5314;120;22;88;Kaian Passageway;x
5315;165;45;75;Sinner's Prison;x
5316;110;26;142;Moonrabbit District;x
5317;17;174;143;Lunarfields;x
5318;71;203;108;Doremy Dreamworld;x
5319;101;5;190;Sea of Tranquility;x
5320;222;75;114;Lunar Capital;x
5321;76;167;140;Apollo Meridian;x
5322;164;130;44;Watatsuki Palace;x
5323;229;63;16;Silver Harbor;x
5324;75;241;130;Lapislazuli Peninsula;x
5325;180;57;235;Hecate's Plateu;x
5326;93;196;149;Hell of Moon;x
5327;122;107;72;Hell of Gensokyo;x
5328;184;139;132;Hell of Earth;x
5329;136;80;21;Purified Village;x
5330;124;108;8;Junko's Base;x
5331;22;191;213;Moonrabbit Garrison;x
5332;107;186;3;Sea of Crisis;x
5333;159;62;247;Lunarian Mass Grave;x
5334;130;51;96;Clownsville;x
5335;143;201;62;Clownish Moon;x
5336;252;194;130;Lunar Bay;x
5337;240;112;118;Langrenus Crater;x
5338;116;124;204;Surreal Moon Isles;x
5339;141;9;186;Hills Border;x
5340;182;224;236;The Great Hills;x
5341;74;119;211;Youkai Range;x
5342;166;46;95;Youkai Mountain Range;x
5343;23;69;82;Great Youkai Cliff;x
5344;94;178;242;Greater Youkai Mountain Range;x
5345;254;87;209;Marshes of Makai;x
5346;248;208;15;Wall of Makai;x
5347;14;70;41;Hermit Barrier;x
5348;87;177;215;Scarlet Mountain Range;x
5349;203;97;214;Western Netherborder;x
5350;250;133;217;Eastern Netherborder;x
5351;249;135;224;Geidontei;x
5352;141;144;92;Youkai Canyon;x
5353;106;206;80;Kappa Market;x
5354;40;118;14;Secret Green Cliff;x
5355;241;56;101;False Heaven Shelf;x
5356;157;211;226;Industrial Ruins;x
5357;190;164;89;Lunar Rainbow Market;x
5358;194;131;162;Mine of Izanagi Object;x
5359;228;170;12;Yamaioro Hut;x
5360;15;24;8;Houjuu's Landing Place;x
5361;134;45;75;Fragrant Spirits' Summit;x
5362;15;230;2;Dream Flower Path;x
5363;147;160;223;Flower Viewing Terrace;x
5364;191;17;101;Cleansing Fonts;x
5365;167;40;144;Genbu Pool;x
5366;235;56;91;Hakurei Chambers;x
5367;163;20;120;Reimu's Gate;x
5368;95;66;74;Fantasy Rift;x
5369;47;224;102;Cautionary Border;x
5370;127;69;139;Binding Border;x
5371;180;80;5;Barrier Port;x
5372;167;95;69;Genji's Pond;x
5373;234;4;132;Komano Island;x
5374;243;154;173;Shion's Rest;x
5375;48;244;164;Hakurei Supply Port;x
5376;200;135;50;Mima's Folly;x
5377;181;13;66;Jade Bog;x
5378;239;232;121;Yeddo;x
5379;193;1;60;Isle of Shrines;x
5380;190;168;95;Ibuki's Retreat;x
5381;208;238;174;Dream Gathering Land;x
5382;214;9;162;Suika's Bay;x
5383;108;72;96;Crane Wing Refuge;x
5384;113;178;43;Forbidden Jungle;x
5385;1;213;16;The Deepwild;x
5386;210;188;122;Feral Basin;x
5387;197;93;63;Himiko's Expedition;x
5388;21;151;137;Forgotten Beach;x
5389;242;152;254;Sakura Morass;x
5390;132;117;76;Harmony Grove;x
5391;130;81;33;Fairy Hideout;x
5392;80;48;144;Aunn Village;x
5393;232;153;151;Arboretum;x
5394;178;26;84;Gohei Coast;x
5395;128;77;199;Tenno Estuary;x
5396;73;76;60;Hundred Oni Road;x
5397;82;123;103;Dawn's Blossom;x
5398;185;108;204;Swirling Ascent;x
5399;43;219;157;Dragon's Overlook;x
5400;12;235;83;Windspire;x
5401;169;128;198;Silkwood;x
5402;6;129;62;Orchid Glade;x
5403;148;33;179;Serenity Falls;x
5404;4;81;90;Kannushi Shore;x
5405;147;119;58;Stave Woodland;x
5406;243;4;214;Singing Pools;x
5407;8;91;221;Pool of Reflection;x
5408;216;139;88;Kirin Fields;x
5409;194;134;48;Midnight Canteen;x
5410;218;83;95;Secret Brewery;x
5411;130;90;240;Yamatai Ruins;x
5412;67;64;2;Forsaken Island;x
5413;6;106;76;Lost Island;x
5414;56;117;24;Itsumade's Fall;x
5415;46;126;53;Kami's Reach;x
5416;238;10;95;Court of the Miko;x
5417;237;182;234;Cherry Sanctuary;x
5418;183;119;72;Sake Isle;x
5419;177;152;17;Reimu's Landing;x
5420;219;37;175;Scarlet Grasp;x
5421;139;144;25;Tempering Post;x
5422;117;222;160;Pilgrimage Road;x
5423;157;25;2;Sugar Cube Town;x
5424;166;166;81;Forbidden Fruit;x
5425;234;50;61;Draculas Haunt;x
5426;80;124;136;Blightwater Port;x
5427;220;31;224;Cacao Mills;x
5428;66;98;38;Whispering Shores;x
5429;38;44;61;Bloodfang Keep;x
5430;92;230;63;Venomweb Hollow;x
5431;25;137;11;Borken Heart Habor;x
5432;206;23;191;Mooncall;x
5433;220;95;221;Tranquil Villa;x
5434;94;145;19;Land of Tenderness;x
5435;245;93;83;Black Tea Castle;x
5436;215;132;36;Châteu Pudding;x
5437;224;195;11;Bulwark;x
5438;99;68;128;Blighted Monastery;x
5439;221;43;120;Withered Vale;x
5440;8;117;4;Châteu Flandre;x
5441;173;62;35;Sanguine Citadel;x
5442;135;24;198;Devil's Harbor;x
5443;149;132;99;Tower of Wisdom;x
5444;237;248;156;Ville Demor;x
5445;149;2;113;Crimson Cathedral;x
5446;143;104;204;Vampire Court;x
5447;123;197;78;Night Vault;x
5448;197;117;238;Wine Valley;x
5449;149;129;196;Filamentous Spire;x
5450;220;180;7;Starfall;x
5451;87;11;39;Pearl Isle;x
5452;89;1;74;Trail of Thorns;x
5453;113;127;117;Misty Forest;x
5454;248;187;13;Road of Lingering Snow;x
5455;125;33;76;Aromatic Forest Road;x
5456;164;148;46;Wintergarde;x
5457;207;204;117;Crystal Forest;x
5458;212;184;0;Fairy Station;x
5459;136;210;6;Vampire Terrace;x
5460;23;182;100;The Forbidden Bridge;x
5461;2;228;2;The Outer Gate;x
5462;210;139;154;Patchouli's Observatory;x
5463;12;133;62;Unholy Labratory;x
5464;194;22;237;Taboo Atheneum;x
5465;191;115;59;Flandre's Chambers;x
5466;156;141;253;Fairy Maiden Quarters;x
5467;92;15;41;Scarlet Storage;x
5468;122;127;17;Vampiric Arsenal;x
5469;240;5;100;Remilia's Suite;x
5470;128;181;145;Sunrise Slope;x
5471;177;68;225;Woodcarving House;x
5472;174;179;82;Silky Garments;x
5473;242;102;190;Sapphire Stach;x
5474;185;123;154;Luna's Library;x
5475;192;88;175;Giant Fairy Tree;x
5476;85;46;204;Morningmist River;x
5477;34;32;14;Purple-touched Plains;x
5478;222;119;63;Blurry Hills;x
5479;239;204;127;Dreadridge;x
5480;208;149;204;Dusk Fen;x
5481;123;26;208;Spirited Vale;x
5482;191;183;32;Crystal Valley;x
5483;192;189;5;Twilight Pass;x
5484;65;245;129;Ran's Crossroad;x
5485;140;3;198;Great Youkai Port;x
5486;160;128;0;Fantasy Rift;x
5487;218;119;159;Endless Edge;x
5488;243;198;96;Violet Rise;x
5489;40;252;80;Maribella;x
5490;171;101;85;Hearn Piers;x
5491;41;30;94;Timelost Observatory;x
5492;10;182;49;Dream Boundary;x
5493;156;7;1;Amorounagu Isle;x
5494;181;35;228;Bake-danuki Island;x
5495;221;203;151;Violet Vault;x
5496;64;36;209;Terrace of the Sage;x
5497;156;80;48;Avici;x
5498;59;53;172;Shapeless Path;x
5499;161;192;68;Fateless Path;x
5500;253;173;224;Hyakujo Village;x
5501;187;72;199;Soul Butterfly Town;x
5502;30;250;66;Waking Dream Hill;x
5503;110;239;175;Village of the Hidden Gods;x
5504;170;178;178;Chen Strand;x
5505;133;96;167;Azure Falls;x
5506;188;21;75;Yofune's Burial;x
5507;192;203;100;Sage Estuary;x
5508;210;190;98;The Fey Link;x
5509;110;42;163;Astral Bridge;x
5510;246;152;162;Stardust Seat;x
5511;155;188;76;Bewitched Coast;x
5512;196;176;238;ZUN Waterway;x
5513;218;32;165;Yousai Ruins;x
5514;253;236;50;Pyrewoods;x
5515;149;43;165;Warlock Circle;x
5516;104;248;136;Amberpine;x
5517;144;134;63;Jizo's Temple;x
5518;211;136;247;Enchanted Glades;x
5519;149;154;130;Yatadera's Study;x
5520;241;79;92;Tsuchinoko Rest;x
5521;194;210;209;Rumia's Trail;x
5522;8;112;116;Futatsuiwa Refuge;x
5523;179;83;251;Eversong Thicket;x
5524;28;136;56;Dream Pavillon;x
5525;105;0;236;Lake of Souls;x
5526;193;147;200;Fairy Stalls;x
5527;193;109;73;Garden of Lily;x
5528;212;146;34;Fey Harbor;x
5529;226;85;14;Desolated Farm;x
5530;229;57;157;Polter Port;x
5531;147;142;89;Blessed Apple Forest;x
5532;186;134;58;Aki Peninsula;x
5533;249;233;198;Blessed Bay;x
5534;105;9;130;Mino's Estate;x
5535;34;59;43;Shizuha's Manson;x
5536;252;70;167;Tanuki Woods;x
5537;213;171;104;Eldritch Grove;x
5538;4;92;90;Crow Hill;x
5539;217;146;83;Feral Orchard;x
5540;162;148;94;Ancient Wilds;x
5541;181;86;54;Mystral Isle;x
5542;141;14;222;Misty Deep Shrine;x
5543;123;73;151;Gloomy Village;x
5544;238;166;245;Akateko Woodlands;x
5545;248;185;88;Cursed Den;x
5546;210;133;125;Yama-inu Hill;x
5547;79;120;67;Vile Shore;x
5548;83;10;72;Ruby Spring;x
5549;183;69;76;Unholy Shrine;x
5550;232;10;25;Chaos Well;x
5551;192;186;67;Hidden Cavinity;x
5552;60;140;97;Kagiyama River;x
5553;145;123;56;Misfortune Hill;x
5554;19;151;122;Cursewind Pass;x
5555;114;209;117;Yamako Territory;x
5556;245;210;33;Teirada Ville;x
5557;196;176;250;Nishida Town;x
5558;149;15;116;Forest of Doors;x
5559;152;123;208;Discarded Rest;x
5560;221;60;248;The Ultimate's Throne;x
5561;78;20;11;Secretive Palace;x
5562;70;207;12;Matara Chambers;x
5563;249;29;73;House of Sages;x
5564;116;80;209;Witch's Morass;x
5565;148;140;140;Ash Witch Crossing;x
5566;156;73;166;Warlock Enclave;x
5567;94;238;100;Sorceress Tower;x
5568;227;134;15;Lich-touched Woods;x
5569;135;122;223;Summoning Circle;x
5570;184;168;139;Alchemist Paradise;x
5571;123;10;104;Illusion Village;x
5572;248;136;64;Scorched Lands;x
5573;100;154;54;Hidden Library;x
5574;228;55;152;Archmage Resort;x
5575;161;35;211;Astromantic Flow;x
5576;192;8;96;Master Dolls Home;x
5577;253;71;206;Magictown;x
5578;200;154;124;Conjured Inn;x
5579;186;19;253;New Margatroid;x
5580;169;150;73;Spelltrail;x
5581;143;102;171;Nightbugville;x
5582;116;106;43;Kukunochi Dwelling;x
5583;27;85;41;Sukunabikona Shrine;x
5584;212;69;95;Jimmenju;x
5585;161;133;251;Lorelei Rock;x
5586;199;103;93;Morichika Yard;x
5587;239;11;235;Kawaakago Rivers;x
5588;215;58;252;Emerald Burrows;x
5589;225;107;141;Dojin Weald;x
5590;141;45;201;The Undergrowth;x
5591;57;12;68;Rabbithunt;x
5592;151;104;14;The Overgrowth;x
5593;233;115;232;Betobeto's Steps;x
5594;108;161;89;Eerie Hoard;x
5595;187;73;179;Amaterasu Castle;x
5596;219;98;91;Everblaze;x
5597;175;64;126;Mokou Arena;x
5598;103;15;160;Flame Dojo;x
5599;239;75;1;Ring of Ash;x
5600;207;222;58;Resentful Jungles;x
5601;210;90;73;Toxic Wilds;x
5602;36;93;40;Surrowful Swamps;x
5603;81;222;117;Mourning Glade;x
5604;59;77;5;Despair Marsh;x
5605;208;118;201;Phoenix Town;x
5606;31;116;73;Tsukuyomi Shrine;x
5607;19;165;25;Aosaginohi Woods;x
5608;121;244;7;Wild Jungle;x
5609;200;228;208;Lunarian Colony;x
5610;155;39;219;Fallen Moonpod;x
5611;55;41;73;Rivals' Hatred;x
5612;245;108;21;Reisen's Watch;x
5613;28;161;112;Yagokoro Village;x
5614;204;65;194;Moongarden;x
5615;87;178;140;Emerald Hell;x
5616;129;90;151;Rabbit Barracks;x
5617;102;20;63;Inaba Fortress;x
5618;219;124;89;Udongain Town;x
5619;220;85;174;Mermaid Pools;x
5620;88;175;235;Ningyo Lakes;x
5621;166;90;47;Mount Hourai;x
5622;225;248;82;Admirers' End;x
5623;85;107;41;Princess' Vault;x
5624;167;234;93;Houraisan Palace;x
5625;134;107;131;Eternal Fountain;x
5626;147;67;233;Tsuku Court;x
5627;147;168;107;Forsaken Embassy;x
5628;225;224;57;Imperishable Haven;x
5629;153;122;149;Kaguya's Grace;x
5630;28;96;85;Bamboo Mill;x
5631;177;204;127;Forest of Canes;x
5632;38;78;28;Princess Wharf;x
5633;202;98;44;Hikikomori Retreat;x
5634;96;54;171;Royal Market;x
5635;167;130;29;Cocoa Coast;x
5636;223;145;102;Strand of Unaba;x
5637;144;21;182;Spectral Bay;x
5638;1;100;68;Lich's Sanctuary;x
5639;170;93;32;Dojo of Undeath;x
5640;98;51;190;Forsaken Graveyard;x
5641;219;254;43;Mima's Wrath;x
5642;139;124;34;Basalt Port;x
5643;171;141;14;Warped Forest;x
5644;141;152;118;Crimson Woods;x
5645;209;179;160;Soul Strand;x
5646;200;166;245;Rose Bastion;x
5647;125;80;192;Wraith Forge;x
5648;180;1;22;Yuitia's Burial;x
5649;245;1;244;Bakebake Hills;x
5650;253;162;71;Haunted Spire;x
5651;61;82;73;Spirit Keep;x
5652;126;80;207;Cerise Village;x
5653;149;252;58;Yurei Beach;x
5654;19;144;60;Astral Island;x
5655;229;182;84;Revenant Port;x
5656;169;136;250;Ghost Embassy;x
5657;193;129;225;Cherry Blossom Forest;x
5658;253;237;85;Flower-Ice Crossing;x
5659;252;121;158;Saigyouji City;x
5660;238;3;137;Frost Furnace;x
5661;224;102;218;Grim Gateway;x
5662;204;58;19;Butterfly Field;x
5663;42;219;37;Apothecary;x
5664;196;29;124;Yuyuko's Palace;x
5665;128;63;133;Astralprojected Isle;x
5666;130;204;143;Necrotic Shrine;x
5667;74;123;10;Dead Man's Market;x
5668;192;101;39;Spirit Towers;x
5669;178;185;84;Bone Court;x
5670;16;236;18;Afterlife Pagoda;x
5671;247;72;189;Temple of Souls;x
5672;144;6;125;Essence Hills;x
5673;21;189;94;Necrotic Peak;x
5674;176;97;147;Four Ends Mountain;x
5675;195;116;73;Ghost Ship Port;x
5676;126;98;149;Minamitsu Harbor;x
5677;219;17;116;Yuyuko's Tomb;x
5678;18;150;98;Spectral Fields;x
5679;206;8;199;Mirror Lands;x
5680;183;147;122;Gashadokuro Rest;x
5681;107;57;130;Astral Fortress;x
5682;47;210;2;Crystal Coast;x
5683;229;173;37;Yama Outpost;x
5684;252;38;248;Shinigami Vacation;x
5685;220;96;9;Shiryo Estates;x
5686;57;166;9;Goryo Manor;x
5687;151;8;77;Hitodama Bonfire;x
5688;203;173;107;Yurei Pagoda;x
5689;35;98;25;Nyorai Altar;x
5690;110;38;189;Youmu's Dojo;x
5691;181;89;63;Half-Phantom Wharf;x
5692;102;242;68;Blade Marshes;x
5693;227;159;154;Ethereal Forge;x
5694;116;62;7;Sacred Armory;x
5695;90;27;85;Rune Shops;x
5696;211;198;244;Ethereal Stables;x
5697;171;142;103;Spiritf Fox Valley;x
5698;169;237;34;Spirit Koi Coast;x
5699;101;243;134;Spirit Crane Wetland;x
5700;26;144;69;Stock of Wonders;x
5701;236;93;204;Restricted Outskirts;x
5702;241;169;105;Bamboo Border;x
5703;142;98;24;Unshou's Clinic;x
5704;165;224;24;Sendai Manufactory;x
5705;238;245;169;Kagu's Gate;x
5706;210;42;11;Kirisame Manor;x
5707;177;151;161;Kappa Warehouse;x
5708;182;92;177;Okunoda Estate;x
5709;227;169;65;Shop of Fortune;x
5710;186;222;78;Fortune Teller's Curse;x
5711;201;182;134;Motoori Residence;x
5712;93;24;160;Keine's Book Rooms;x
5713;194;61;170;Kotohime Station;x
5714;252;160;221;Tokiko's Book Shop;x
5715;216;229;135;Fort Toaramaru;x
5716;91;227;111;Yorigami Mansion;x
5717;154;210;4;Kasodani's Pagoda;x
5718;224;27;89;Murasa's Chambers;x
5719;173;73;127;Pebble's Visit;x
5720;26;220;71;Unzan's Watch;x
5721;196;141;6;Kumoi Barracks;x
5722;169;166;107;Ichirin Passage;x
5723;196;93;86;Nazrin's Hollow;x
5724;249;127;124;Shou Garrison;x
5725;114;240;116;Disciples' Billet;x
5726;30;209;101;Jadeplow;x
5727;185;140;49;Fertile Fan;x
5728;16;237;40;Grassy Cline;x
5729;174;123;92;Sunsong Center;x
5730;159;139;136;Great Granary;x
5731;79;57;38;Aki Idol;x
